id_group, bary_x, bary_y,bary_convex_x,bary_convex_y, speed_bary_x, speed_bary_y, popu_group, nb_group, plus-proche, time
469,309.54492,302.42642,309.59174,303.62164,0.36509597,-1.4709518,23,6,499,1135
470,605.2204,560.3899,609.05005,566.4128,1.0225564,1.287973,25,6,499,1135
471,453.35675,820.9624,440.98288,817.57794,-1.7448493,-0.23720695,80,6,470,1135
499,446.67337,347.6262,442.34332,342.30945,1.0043858,1.195653,21,6,469,1135
502,254.31712,490.32742,253.26744,490.84644,-1.6850507,0.5654078,5,6,352,1135
352,126.389465,603.3476,128.6896,607.56665,-0.056124896,-1.511423,21,6,502,1136
469,309.89975,300.95642,309.925,302.27728,0.35481897,-1.4699789,23,6,499,1136
470,606.25256,561.68195,609.9796,567.56256,1.0322895,1.2920898,25,6,499,1136
471,451.61105,820.725,439.50903,817.39777,-1.7455977,-0.23737106,80,6,470,1136
499,447.67166,348.81775,443.4065,343.6198,0.99824095,1.1915307,21,6,469,1136
502,252.63031,490.88287,251.61768,491.428,-1.6868178,0.55544895,5,6,352,1136
352,126.330605,601.8262,128.6779,605.966,-0.05887467,-1.5214505,21,6,502,1137
469,310.24414,299.48685,310.25223,300.93088,0.3443807,-1.4696094,23,6,499,1137
470,607.2961,562.9746,610.9161,568.7108,1.0435562,1.2926335,25,6,499,1137
471,449.86395,820.49023,438.03906,817.2202,-1.7471151,-0.23461887,80,6,470,1137
499,448.66873,350.00458,444.47076,344.89438,0.99712044,1.1868552,21,6,469,1137
502,250.94153,491.42944,249.9656,492.00336,-1.6887815,0.54656315,5,6,352,1137
352,126.27024,600.2953,128.66725,604.3619,-0.06036496,-1.5309266,21,6,502,1138
469,310.5782,298.017,310.57343,299.58203,0.33407006,-1.4698064,23,6,499,1138
470,608.3483,564.2736,611.8593,569.8578,1.0521797,1.2990264,25,6,499,1138
471,448.11758,820.25305,436.50742,817.0506,-1.7464063,-0.23732407,80,6,470,1138
499,449.66382,351.1866,445.53882,346.1371,0.9950682,1.1820256,21,6,469,1138
502,249.25066,491.96713,248.31116,492.5722,-1.6908649,0.5377195,5,6,352,1138
352,126.21043,598.7552,128.65805,602.7558,-0.059807178,-1.5400307,21,6,502,1139
469,310.90256,296.5462,310.88898,298.22964,0.32433793,-1.4708407,23,6,499,1139
470,609.41364,565.57056,612.8093,571.0036,1.0652721,1.2970053,25,6,499,1139
471,446.37177,820.0154,435.0344,816.8765,-1.7457436,-0.23757555,80,6,470,1139
499,450.65485,352.37927,446.61362,347.38763,0.99108,1.1926348,21,6,469,1139
502,247.55759,492.49594,246.65433,493.134,-1.693058,0.52877927,5,6,352,1139
352,126.14839,597.20886,128.64935,601.1489,-0.062039476,-1.5463539,21,6,502,1140
469,311.2174,295.07373,311.19864,296.87408,0.31489596,-1.4723932,23,6,499,1140
470,610.4872,566.8675,613.76654,572.1482,1.0736556,1.296932,25,6,499,1140
471,444.62683,819.7762,433.57214,816.6955,-1.7449085,-0.23910023,80,6,470,1140
499,451.6431,353.56863,447.67725,348.62692,0.9882437,1.1893736,21,6,469,1140
502,245.87006,493.0359,244.99722,493.7027,-1.6875473,0.5399419,5,6,352,1140
352,126.08905,595.6558,128.64247,599.54175,-0.059335716,-1.5529848,21,6,502,1141
469,311.52258,293.59927,311.50146,295.51566,0.30513012,-1.4744819,23,6,499,1141
470,611.57355,568.15845,614.731,573.2919,1.0863054,1.2909956,25,6,499,1141
471,442.88327,819.5357,432.12036,816.50854,-1.7435691,-0.24073732,80,6,470,1141
499,452.63724,354.75403,448.75986,349.8465,0.99408615,1.1854341,21,6,469,1141
502,244.18488,493.58508,243.33784,494.2768,-1.6851873,0.54919666,5,6,352,1141
352,126.03319,594.0962,128.63383,597.9329,-0.0558609,-1.5597728,21,6,502,1142
469,311.81815,292.12167,311.79697,294.15424,0.2955655,-1.4776199,23,6,499,1142
470,612.666,569.4492,615.70337,574.43414,1.0925326,1.2906662,25,6,499,1142
471,441.13904,819.2921,430.66705,816.3112,-1.7442799,-0.24345562,80,6,470,1142
499,453.63196,355.93222,449.85272,351.04315,0.9947625,1.1781518,21,6,469,1142
502,242.50073,494.14246,241.676,494.85605,-1.6841321,0.55740184,5,6,352,1142
352,125.983826,592.5306,128.63095,596.326,-0.04936534,-1.5655813,21,6,502,1143
469,312.10632,290.63943,312.08624,292.79016,0.28821126,-1.4822567,23,6,499,1143
470,613.7711,570.73004,616.6836,575.5753,1.1051059,1.2808262,25,6,499,1143
471,439.39532,819.0448,429.212,816.1042,-1.7436895,-0.24730086,80,6,470,1143
499,454.6283,357.107,450.94284,352.2394,0.996348,1.1748052,21,6,469,1143
502,240.82657,494.7024,240.02402,495.43445,-1.6741681,0.55991876,5,6,352,1143
352,125.93991,590.95715,128.62679,594.7175,-0.04391132,-1.5734235,21,6,502,1144
469,312.3867,289.15582,312.37015,291.42386,0.28035122,-1.4835947,23,6,499,1144
470,614.8781,572.00934,617.6723,576.7154,1.1069411,1.2792628,25,6,499,1144
471,437.65204,818.79645,427.75528,815.88806,-1.7433398,-0.24855874,80,6,470,1144
499,455.67462,358.27817,452.05304,353.41742,1.0462942,1.1711618,21,6,469,1144
502,239.1615,495.26727,238.38141,496.01572,-1.6650622,0.564909,5,6,352,1144
352,125.90591,589.37335,128.63152,593.1112,-0.03401356,-1.583653,21,6,502,1145
469,312.66132,287.66785,312.6478,290.05463,0.2746304,-1.4879781,23,6,499,1145
470,615.992,573.2809,618.66907,577.85486,1.1138266,1.2715759,25,6,499,1145
471,435.91058,818.54297,423.75806,816.845,-1.7413976,-0.2533334,80,6,470,1145
499,456.72275,359.4372,452.39856,358.9057,1.0481778,1.1589779,21,6,469,1145
502,237.50534,495.83725,236.74838,496.60043,-1.656153,0.5699761,5,6,352,1145
352,125.87514,587.7815,128.63466,591.5043,-0.030769031,-1.5919878,21,6,502,1146
469,312.92822,286.17853,312.92145,288.68292,0.26693147,-1.4893235,23,6,499,1146
470,617.1095,574.5476,619.67413,578.9935,1.1174774,1.266788,25,6,499,1146
471,434.16867,818.28955,422.28098,816.6428,-1.7419261,-0.25350538,80,6,470,1146
499,457.7738,360.58472,453.48096,360.10336,1.0509762,1.1475871,21,6,469,1146
502,235.858,496.4124,235.125,497.18912,-1.6473505,0.57516384,5,6,352,1146
352,125.84927,586.1833,128.64558,589.90015,-0.025857318,-1.5980865,21,6,502,1147
469,313.1879,284.686,313.19595,287.3104,0.25962245,-1.49251,23,6,499,1147
470,618.23315,575.8077,623.5063,582.87,1.1238542,1.2600162,25,6,499,1147
471,432.42783,818.0304,423.2007,816.6837,-1.7408959,-0.2591649,80,6,470,1147
499,458.84244,361.73697,454.612,361.31888,1.0686544,1.1522346,21,6,469,1147
502,234.21938,496.99292,233.51135,497.78217,-1.6386049,0.5805201,5,6,352,1147
352,125.83126,584.57587,128.65732,588.2826,-0.018013056,-1.6074908,21,6,502,1148
469,313.44485,283.1905,313.46625,285.93668,0.25698406,-1.4955196,23,6,499,1148
470,619.3632,577.0629,624.4613,583.9839,1.1298954,1.2552758,25,6,499,1148
471,430.686,817.7735,421.75705,816.51184,-1.7418172,-0.2567363,80,6,470,1148
499,459.91702,362.87085,455.74277,362.5173,1.0746065,1.1339034,21,6,469,1148
502,232.5895,497.57904,231.90746,498.38,-1.6298903,0.5861008,5,6,352,1148
352,125.818275,582.95483,128.67693,586.6572,-0.012988984,-1.6209844,21,6,502,1149
469,313.69528,281.69318,313.73196,284.56183,0.25039232,-1.4973059,23,6,499,1149
470,620.50183,578.31134,625.4243,585.095,1.1385347,1.2483698,25,6,499,1149
471,428.94574,817.5108,420.31183,816.3425,-1.7402731,-0.26269946,80,6,470,1149
499,460.99347,363.99988,456.8737,363.69788,1.0764742,1.1289841,21,6,469,1149
502,230.9683,498.17102,230.31337,498.98297,-1.6211953,0.59196955,5,6,352,1149
352,125.80765,581.3246,128.70917,585.0209,-0.010629425,-1.6303151,21,6,502,1150
469,313.94437,280.19534,313.99402,283.1852,0.24911776,-1.4978633,23,6,499,1150
470,621.6475,579.5555,626.3958,586.2032,1.145837,1.2440934,25,6,499,1150
471,427.20465,817.2523,418.8653,816.1755,-1.7410835,-0.2585697,80,6,470,1150
499,462.0737,365.1193,458.00507,364.8602,1.0801998,1.1194303,21,6,469,1150
502,229.35577,498.7692,228.72903,499.59164,-1.6125199,0.5981983,5,6,352,1150
352,125.79581,579.68634,129.90285,579.5254,-0.011834841,-1.6382974,21,6,502,1151
469,314.18982,278.69437,314.25247,281.8071,0.24547923,-1.5009626,23,6,499,1151
470,622.7988,580.7967,628.71106,585.05164,1.151401,1.2412615,25,6,499,1151
471,425.46518,816.98834,417.23212,814.78815,-1.7394505,-0.26412085,80,6,470,1151
499,463.15762,366.23312,459.1375,366.00296,1.083912,1.1138175,21,6,469,1151
502,227.75192,499.37408,227.15442,500.20645,-1.6038725,0.6048681,5,6,352,1151
352,125.785934,578.0422,129.93607,577.9253,-0.009881258,-1.6441041,21,6,502,1152
469,314.43005,277.19302,314.50742,280.42737,0.24025062,-1.5013502,23,6,499,1152
470,623.95306,582.0389,629.70355,586.12256,1.1540189,1.2421095,25,6,499,1152
471,423.72446,816.7279,414.99115,813.23395,-1.7407563,-0.26027575,80,6,470,1152
499,464.23727,367.34708,460.27005,367.1265,1.079635,1.1139817,21,6,469,1152
502,226.14859,499.99213,225.57916,500.83517,-1.6033123,0.61803585,5,6,352,1152
352,125.773605,576.3912,129.95657,576.31244,-0.012331491,-1.6510314,21,6,502,1153
469,314.66827,275.68878,314.75928,279.0459,0.23818126,-1.5042398,23,6,499,1153
470,625.1112,583.2777,630.7026,587.19104,1.1582026,1.238962,25,6,499,1153
471,421.98474,816.46173,413.521,813.06036,-1.7396724,-0.2659336,80,6,470,1153
499,465.32547,368.46024,463.009,372.2755,1.0882766,1.1131014,21,6,469,1153
502,224.54529,500.61496,224.00296,501.4679,-1.6033,0.6228195,5,6,352,1153
352,125.75777,574.735,129.97636,574.6904,-0.01583386,-1.6561984,21,6,502,1154
469,314.91168,274.18106,315.00916,277.66248,0.24337436,-1.5077119,23,6,499,1154
470,626.274,584.51544,631.70825,588.25714,1.1628011,1.2376931,25,6,499,1154
471,420.24335,816.20026,412.0495,812.8889,-1.7414012,-0.26181298,80,6,470,1154
499,466.41388,369.57892,464.09305,373.40683,1.0883639,1.1187694,21,6,469,1154
502,222.94205,501.2425,222.42604,502.10495,-1.6032553,0.62759066,5,6,352,1154
352,125.739716,573.0702,129.97403,573.0544,-0.018041681,-1.6648121,21,6,502,1155
469,315.158,272.66904,315.25742,276.2767,0.24632335,-1.5120319,23,6,499,1155
470,627.44,585.7543,632.7201,589.3214,1.1660501,1.2387979,25,6,499,1155
471,418.50198,815.9339,410.57648,812.71936,-1.7414023,-0.2661545,80,6,470,1155
499,467.50275,370.70438,465.18246,374.53357,1.0888237,1.1254493,21,6,469,1155
502,221.33205,501.8824,220.83983,502.7555,-1.6099807,0.63985777,5,6,352,1155
352,125.71617,571.3989,129.97198,571.40826,-0.02354379,-1.6711093,21,6,502,1156
469,315.40137,271.15555,315.50418,274.8886,0.24338312,-1.513528,23,6,499,1156
470,628.60876,586.99225,633.73816,590.38403,1.1687734,1.2380265,25,6,499,1156
471,416.76016,815.6709,409.10205,812.5515,-1.7417032,-0.26314968,80,6,470,1156
499,468.59824,371.83762,466.27762,375.6584,1.0955145,1.133238,21,6,469,1156
502,219.7158,502.5348,219.24478,503.41965,-1.6162297,0.652389,5,6,352,1156
352,125.688446,569.72107,129.94345,569.7497,-0.027727261,-1.6779647,21,6,502,1157
469,315.64398,269.64337,315.74963,273.49823,0.2425812,-1.5121326,23,6,499,1157
470,629.78046,588.2283,634.7622,591.4454,1.1716336,1.2359711,25,6,499,1157
471,415.0191,815.4054,407.62662,812.3854,-1.7412009,-0.26550698,80,6,470,1157
499,469.6946,372.97037,467.37723,376.78232,1.0964042,1.1327276,21,6,469,1157
502,218.09709,503.19006,217.64554,504.08527,-1.6187261,0.6553068,5,6,352,1157
352,125.65981,568.0352,127.6535,568.67,-0.028638478,-1.6858764,21,6,502,1158
469,315.88217,268.1311,315.99335,272.10315,0.2381921,-1.512269,23,6,499,1158
470,630.9561,589.462,635.79266,592.5051,1.1757475,1.2337948,25,6,499,1158
471,413.27933,815.1422,399.36227,813.07996,-1.7396991,-0.26306805,80,6,470,1158
499,470.78488,374.11484,468.48322,377.90692,1.0902487,1.1444539,21,6,469,1158
502,216.4761,503.8482,216.04236,504.7522,-1.6209812,0.658117,5,6,352,1158
352,125.62214,566.3471,127.6098,567.0628,-0.03768573,-1.6881429,21,6,502,1159
469,316.1197,266.61978,316.23557,270.70468,0.23759264,-1.5113676,23,6,499,1159
470,632.13385,590.6928,636.8294,593.56384,1.1776624,1.2308095,25,6,499,1159
471,411.54105,814.8808,397.90903,812.87964,-1.7383002,-0.26147124,80,6,470,1159
499,471.8705,375.26282,469.58688,379.0335,1.0856402,1.1479585,21,6,469,1159
502,214.84982,504.52283,214.43591,505.42007,-1.6262821,0.674619,5,6,352,1159
352,125.582184,564.65936,127.56944,565.4464,-0.03993121,-1.6877131,21,6,502,1160
469,316.35422,265.10864,316.47546,269.3021,0.23446496,-1.5110791,23,6,499,1160
470,633.3164,591.9206,637.87286,594.6216,1.1825751,1.227807,25,6,499,1160
471,409.80524,814.622,396.45786,812.6814,-1.7357286,-0.2587718,80,6,470,1160
499,472.9577,376.41965,470.69006,380.16507,1.0871629,1.1569076,21,6,469,1160
502,213.21176,505.21268,212.81978,506.09103,-1.6380653,0.68986136,5,6,352,1160
352,125.53686,562.972,127.513725,563.82117,-0.04533761,-1.6873714,21,6,502,1161
469,316.58286,263.59885,316.71332,267.8954,0.228664,-1.5097823,23,6,499,1161
470,634.49896,593.14453,638.9227,595.6785,1.182546,1.2239411,25,6,499,1161
471,408.07095,814.36554,395.00812,812.48553,-1.734287,-0.25647545,80,6,470,1161
499,474.04184,377.5794,471.78934,381.30267,1.084151,1.1596631,21,6,469,1161
502,211.56285,505.91693,211.1957,506.76895,-1.6489123,0.7042337,5,6,352,1161
352,125.489334,561.28766,125.298874,561.1935,-0.047528077,-1.6843543,21,6,502,1162
469,316.80716,262.08942,316.9489,266.48465,0.22426651,-1.5094608,23,6,499,1162
470,635.68506,594.3637,639.97925,596.7345,1.1861125,1.2191088,25,6,499,1162
471,406.34,814.1089,393.5602,812.29144,-1.730996,-0.25673285,80,6,470,1162
499,475.11594,378.7522,472.88638,382.44678,1.0741383,1.1728708,21,6,469,1162
502,209.90646,506.62988,209.56662,507.4521,-1.6563928,0.71296084,5,6,352,1162
352,125.437256,559.6028,125.21387,559.58417,-0.05206855,-1.6848449,21,6,502,1163
469,317.02487,260.57886,317.18265,265.07196,0.2177458,-1.5105516,23,6,499,1163
470,636.8676,595.5797,641.04205,597.79,1.1825266,1.2160603,25,6,499,1163
471,404.61197,813.8541,392.11377,812.09955,-1.7280749,-0.25475293,80,6,470,1163
499,476.18546,379.92798,473.97772,383.60037,1.0695133,1.1757631,21,6,469,1163
502,208.25,507.32654,207.9391,508.1134,-1.6564579,0.69668525,5,6,352,1163
352,125.380646,557.9195,126.601715,556.949,-0.056612074,-1.6833216,21,6,502,1164
469,317.24118,259.0693,317.41434,263.65723,0.21629748,-1.5095652,23,6,499,1164
470,638.05145,596.7889,642.1082,598.84705,1.1838777,1.2091305,25,6,499,1164
471,402.8871,813.5979,390.66937,811.9101,-1.7247722,-0.25608516,80,6,470,1164
499,477.2466,381.11224,475.06522,384.7613,1.061114,1.1842163,21,6,469,1164
502,206.59431,508.00903,206.31293,508.75656,-1.6556947,0.6824871,5,6,352,1164
352,125.31946,556.2328,126.48576,555.27264,-0.06120045,-1.6866608,21,6,502,1165
469,317.45435,257.56003,317.64453,262.23972,0.21316475,-1.5093079,23,6,499,1165
470,639.23016,597.99884,643.17773,599.9058,1.1787293,1.2099591,25,6,499,1165
471,401.16653,813.34656,389.2262,811.72327,-1.7206016,-0.2513385,80,6,470,1165
499,478.3227,382.33063,476.14734,385.9286,1.0760957,1.218445,21,6,469,1165
502,204.93721,508.6845,204.68503,509.391,-1.6571062,0.67547953,5,6,352,1165
352,125.25298,554.5434,126.3705,553.5926,-0.066462256,-1.6894528,21,6,502,1166
469,317.66333,256.04916,317.65094,258.1277,0.20896801,-1.5108455,23,6,499,1166
470,640.4109,599.1972,644.2512,600.9659,1.1806731,1.1983722,25,6,499,1166
471,399.449,813.09326,387.7837,811.5382,-1.717589,-0.25335184,80,6,470,1166
499,479.38092,383.5605,477.22235,387.10242,1.0582519,1.229846,21,6,469,1166
502,203.27939,509.36023,203.05621,510.02567,-1.657811,0.675688,5,6,352,1166
352,125.18385,552.85205,126.23898,551.9115,-0.06913102,-1.6912506,21,6,502,1167
469,317.86905,254.53596,317.91608,256.785,0.20572533,-1.5131589,23,6,499,1167
470,641.5837,600.39685,645.3287,602.0276,1.1728528,1.1996068,25,6,499,1167
471,397.73688,812.84393,386.34164,811.35516,-1.7120141,-0.24936631,80,6,470,1167
499,480.43045,384.79727,478.28925,388.28793,1.0495124,1.2367542,21,6,469,1167
502,201.62175,510.03836,201.4277,510.66345,-1.6576464,0.6781577,5,6,352,1167
352,125.11732,551.16046,126.10884,550.2292,-0.06653301,-1.6916453,21,6,502,1168
469,318.0719,253.02232,318.1772,255.43875,0.20286955,-1.51367,23,6,499,1168
470,642.75977,601.58624,646.4106,603.0906,1.1760024,1.1894286,25,6,499,1168
471,396.0301,812.59766,384.89957,811.1735,-1.7068918,-0.24630636,80,6,470,1168
499,481.47076,386.04037,479.3479,389.48224,1.0403395,1.2431376,21,6,469,1168
502,199.95483,510.6949,199.78703,511.27454,-1.6669345,0.6565366,5,6,352,1168
352,125.0485,549.46875,125.961914,548.5454,-0.068831235,-1.6917225,21,6,502,1169
469,318.27167,251.50475,317.92227,250.36089,0.19980943,-1.5176085,23,6,499,1169
470,643.9305,602.77386,647.49695,604.1548,1.1707878,1.18759,25,6,499,1169
471,394.32944,812.3537,383.45703,810.9947,-1.7006654,-0.2438186,80,6,470,1169
499,482.50632,387.2886,480.39722,390.6866,1.0355349,1.2482255,21,6,469,1169
502,198.28883,511.33783,198.13593,511.87457,-1.6659791,0.6429156,5,6,352,1169
352,124.97886,547.77484,125.81468,546.8601,-0.06963444,-1.693901,21,6,502,1170
469,318.46875,249.98485,318.1448,248.93149,0.19700573,-1.5198351,23,6,499,1170
470,645.1062,603.9518,648.58813,605.22015,1.1757066,1.1779666,25,6,499,1170
471,392.6356,812.1115,382.0143,810.8178,-1.6937995,-0.2421395,80,6,470,1170
499,483.5338,388.5485,481.4395,391.90054,1.0275015,1.2598528,21,6,469,1170
502,196.6247,511.97382,196.47826,512.4695,-1.6641271,0.6360008,5,6,352,1170
352,124.89651,546.0837,125.63783,545.17316,-0.08235675,-1.6911211,21,6,502,1171
469,318.6617,248.46019,318.36298,247.5004,0.19296788,-1.5246931,23,6,499,1171
470,646.2761,605.1312,649.684,606.2865,1.1700091,1.1794193,25,6,499,1171
471,390.95142,811.8723,380.57104,810.6428,-1.6841595,-0.2392501,80,6,470,1171
499,484.5573,389.8121,482.47495,393.1254,1.0234964,1.2636552,21,6,469,1171
502,194.96779,512.586,194.82199,513.03674,-1.6569207,0.6121434,5,6,352,1171
352,124.806335,544.39545,125.4521,543.4837,-0.090161756,-1.6882446,21,6,502,1172
469,318.8548,246.93427,318.57697,246.06703,0.19311878,-1.5258867,23,6,499,1172
470,647.4521,606.30145,650.78503,607.3538,1.1758169,1.1703086,25,6,499,1172
471,389.27423,811.63165,379.1278,810.46906,-1.6770927,-0.24079852,80,6,470,1172
499,485.5765,391.08255,483.4999,394.3662,1.0191741,1.2704397,21,6,469,1172
502,193.3187,513.1758,193.16885,513.57745,-1.6490927,0.5898365,5,6,352,1172
352,124.703445,542.7102,125.24487,541.79114,-0.10289442,-1.6852862,21,6,502,1173
469,319.04224,245.40616,318.78738,244.63129,0.18739225,-1.5281191,23,6,499,1173
470,648.6192,607.4766,651.891,608.422,1.1671631,1.1751255,25,6,499,1173
471,387.60513,811.3934,377.68457,810.29626,-1.6692649,-0.23829648,80,6,470,1173
499,486.59665,392.3507,484.51755,395.6209,1.0201528,1.2681979,21,6,469,1173
502,191.67633,513.7463,191.5186,514.0945,-1.6423522,0.5704666,5,6,352,1173
352,124.59691,541.0289,122.22772,537.8624,-0.10653749,-1.681227,21,6,502,1174
469,319.22833,243.87773,318.99426,243.19305,0.18614885,-1.5284157,23,6,499,1174
470,649.78784,608.6442,653.00134,609.49133,1.1686426,1.1675588,25,6,499,1174
471,385.94055,811.1542,376.239,810.1205,-1.6646135,-0.23923656,80,6,470,1174
499,487.61115,393.6206,485.52768,396.88232,1.01451,1.2698132,21,6,469,1174
502,190.04405,514.2977,189.87686,514.58777,-1.6322805,0.55147237,5,6,352,1174
352,124.48693,539.3502,121.98664,536.1962,-0.10997457,-1.6787175,21,6,502,1175
469,319.4128,242.3488,319.19775,241.75217,0.18445186,-1.5289353,23,6,499,1175
470,650.9512,609.8093,654.7127,613.95386,1.1633455,1.1651797,25,6,499,1175
471,384.2831,810.91675,374.80115,809.93787,-1.657375,-0.2373024,80,6,470,1175
499,488.62692,394.88855,486.5321,398.15036,1.0157331,1.2679396,21,6,469,1175
502,188.41782,514.81885,188.24086,515.0429,-1.6262457,0.52114236,5,6,352,1175
352,124.3732,537.67236,121.73792,534.5303,-0.11372808,-1.6779244,21,6,502,1176
469,319.5955,240.8188,319.3979,240.30891,0.18268022,-1.5299942,23,6,499,1176
470,652.11346,610.9652,655.7944,615.063,1.1624032,1.1557984,25,6,499,1176
471,382.62994,810.6791,373.36084,809.7432,-1.6531584,-0.23783745,80,6,470,1176
499,489.6406,396.15546,487.53348,399.42004,1.0137033,1.2669337,21,6,469,1176
502,186.79369,515.30707,186.61081,515.4582,-1.624125,0.48817688,5,6,352,1176
352,124.25951,536.00165,121.4812,532.865,-0.11369486,-1.670627,21,6,504,1177
469,319.7767,239.28763,319.59476,238.86273,0.18122277,-1.5312166,23,6,499,1177
470,653.2721,612.1171,656.8782,616.17126,1.158451,1.1519828,25,6,499,1177
471,380.9812,810.4428,371.9178,809.55005,-1.6486217,-0.2360721,80,6,470,1177
499,490.65363,397.42212,488.53345,400.6925,1.0130074,1.2666519,21,6,469,1177
504,185.16725,515.75366,184.9876,515.8327,-1.6264497,0.44658506,5,6,352,1177
352,124.14621,534.33875,123.109764,529.44507,-0.11328883,-1.6629181,21,6,506,1178
469,319.95694,237.75465,319.78824,237.41435,0.18022177,-1.532926,23,6,499,1178
470,654.4278,613.2577,657.96375,617.27844,1.155831,1.1404896,25,6,499,1178
471,379.3367,810.2059,370.47327,809.35834,-1.6446415,-0.23709829,80,6,470,1178
499,491.66428,398.68808,489.53152,401.9669,1.0106586,1.2659478,21,6,469,1178
506,183.5473,516.1439,183.3723,516.16296,-1.6199574,0.39030182,5,6,352,1178
352,124.03356,532.6832,122.88564,527.7991,-0.112659276,-1.6555103,21,6,508,1179
469,320.13705,236.21983,319.9795,235.96446,0.18012059,-1.534868,23,6,499,1179
470,655.5785,614.39343,659.05133,618.3845,1.1506432,1.1357834,25,6,499,1179
471,377.6963,809.9714,369.0265,809.16736,-1.6402993,-0.23434772,80,6,470,1179
499,492.66953,399.95593,490.5273,403.24292,1.0052997,1.2678465,21,6,469,1179
508,181.93393,516.4813,181.76875,516.4457,-1.6133507,0.33741164,5,6,352,1179
352,123.91612,531.0325,122.64817,526.1562,-0.117432125,-1.6507227,21,6,510,1180
469,320.3184,234.6821,320.16873,234.513,0.18136966,-1.5376905,23,6,499,1180
470,656.72766,615.5238,660.14044,619.48975,1.1491147,1.1303153,25,6,499,1180
471,376.05774,809.7394,367.5784,808.9787,-1.6386287,-0.23200417,80,6,470,1180
499,493.6727,401.22464,491.52054,404.52048,1.0031052,1.2687283,21,6,469,1180
510,180.33025,516.76385,180.17873,516.6782,-1.6036797,0.2825286,5,6,352,1180
352,123.79211,529.3864,122.40014,524.5149,-0.12401659,-1.6460857,21,7,512,1181
469,320.50168,233.1413,320.35593,233.06068,0.18326735,-1.5408369,23,7,499,1181
470,657.8709,616.6556,663.3387,623.25696,1.1432141,1.1317312,25,7,513,1181
471,374.42377,809.5091,366.1281,808.79034,-1.6340634,-0.23019645,80,7,470,1181
499,485.42722,393.97623,482.4008,396.755,1.0072563,1.2031705,16,7,513,1181
512,178.73558,516.99194,178.60114,516.86053,-1.5946655,0.22806725,5,7,352,1181
513,524.2552,429.74725,522.4155,430.13528,0.9739836,1.4776458,5,7,499,1181
352,124.557236,528.2184,124.502914,524.57654,-0.18249127,-1.5841526,22,6,515,1182
469,320.68802,231.59657,320.54138,231.6073,0.18630572,-1.5447222,23,6,499,1182
470,659.0113,617.7859,664.4027,624.30646,1.1404656,1.1303658,25,6,499,1182
471,372.7911,809.28345,364.67642,808.6045,-1.6325386,-0.22576901,80,6,470,1182
499,495.66998,403.76395,498.2269,412.00082,0.99801517,1.2708322,21,6,469,1182
515,185.60468,511.91953,185.60468,511.91953,-1.6548302,0.31496713,4,6,352,1182
352,124.36906,526.632,121.880356,521.24,-0.18820225,-1.5863853,22,7,515,1183
469,320.8771,230.04762,320.72537,230.15262,0.18911874,-1.5489527,23,7,499,1183
470,660.14496,618.9201,665.4655,625.35614,1.1336035,1.1342928,25,7,517,1183
471,371.15857,809.0605,363.22333,808.41956,-1.6326228,-0.22283147,80,7,470,1183
499,487.46378,396.44382,484.44977,399.07904,1.0274694,1.2615211,16,7,517,1183
515,183.96075,512.1959,183.96075,512.1959,-1.6439235,0.2763928,4,7,352,1183
517,526.1704,432.70364,524.2632,433.02063,0.9526198,1.4783058,5,7,499,1183
352,124.17389,525.04614,121.6096,519.6084,-0.19516253,-1.585884,22,6,515,1184
469,321.0696,228.49431,320.90833,228.69646,0.19250949,-1.5533125,23,6,499,1184
470,661.27765,620.0531,666.5266,626.40656,1.1326166,1.1330323,25,6,499,1184
471,369.52356,808.8434,361.76968,808.2377,-1.6349993,-0.21707225,80,6,470,1184
499,497.68655,406.3896,500.18317,414.47797,1.0068798,1.312434,21,6,469,1184
515,182.32806,512.44104,182.32806,512.44104,-1.6326902,0.24508023,4,6,352,1184
352,123.978386,523.4642,121.331795,517.9778,-0.1954887,-1.5819964,22,7,515,1185
469,321.2643,226.93724,321.09033,227.23975,0.194687,-1.5570443,23,7,499,1185
470,662.40625,621.18677,667.5861,627.45764,1.1287493,1.133599,25,7,517,1185
471,367.88843,808.62714,360.3143,808.0573,-1.635141,-0.21637236,80,7,470,1185
499,489.5186,398.9582,486.49475,401.40552,1.0272865,1.2556882,16,7,517,1185
515,180.70544,512.6561,180.70544,512.6561,-1.6226281,0.21508875,4,7,352,1185
517,528.0501,435.66345,526.0795,435.901,0.93873066,1.4754139,5,7,499,1185
352,132.29297,520.49384,135.43332,512.96704,-0.41267428,-1.3075669,26,5,469,1186
469,321.46246,225.37663,321.2717,225.78252,0.1981668,-1.5606216,23,5,499,1186
470,663.5365,622.3189,668.6439,628.50964,1.1301416,1.1320975,25,5,499,1186
471,366.2494,808.4115,358.85745,807.87885,-1.638972,-0.21583074,80,5,470,1186
499,499.69403,409.01245,502.1195,416.959,1.001278,1.3149022,21,5,469,1186
352,131.88422,519.18445,134.7682,511.77353,-0.4087467,-1.3093363,26,7,469,1187
469,321.66766,223.8134,321.45306,224.32451,0.20518829,-1.563223,23,7,500,1187
470,664.66376,623.45544,669.69977,629.5625,1.1272868,1.1365631,25,7,502,1187
471,364.6094,808.19995,357.39783,807.70184,-1.6400265,-0.21143432,80,7,470,1187
499,593.6712,381.4018,593.6712,381.4018,1.6712315,0.5956186,2,7,502,1187
500,476.9753,404.35574,473.56665,403.2012,0.92881376,1.357977,14,7,502,1187
